,Bib,M/F,"X1, Age","X2, 5K Pace","X3, Half Pace","Y, Official Time","X4, Gender","X5, Wave: Elite","X6, Wave: One","X7, Wave: Two","X8, Wave: Three",Index,Yfit,Res,"lnY, Official Time",lnYfit,"Res, lnY",ti,hii,DFFITS,Cooks distance
5533,9400,F,29,4.684,4.73611,204.15,1,0,0,1,0,2807,211.1976381095801,-7.047638109580106,5.318855017765585,5.355744938579052,-0.03688992081346765,-0.5459848222450713,0.0004895321001264111,-0.012083075359784512,1.6223165485566108e-05
12568,5814,M,38,4.3660000000000005,4.458819999999999,229.48,0,0,1,0,0,6317,203.16549552623542,26.314504473764572,5.435815879733671,5.301814121593838,0.13400175813983228,2.0387173047154312,0.0003111454952759463,0.03596717624177315,0.00014370309971494343
22729,31055,M,41,5.88,5.5376199999999995,285.67,0,0,0,0,0,11310,249.88354310244125,35.786456897558764,5.654837298473027,5.509518629869384,0.14531866860364318,2.7734796958002024,0.0007079835186243502,0.07382277321473828,0.0006052260927883297
14085,18115,F,30,4.926,5.0361400000000005,234.6,1,0,0,0,1,7062,227.72315085157842,6.87684914842157,5.457881936219375,5.426648517674509,0.03123341854486661,0.5327663301468429,0.0005380138954240575,0.012360908064021217,1.6977817182516046e-05
13928,22061,F,53,5.204,5.2082,234.13,1,0,0,0,1,6977,231.9347912723103,2.195208727689703,5.455876516649401,5.447797404583228,0.008079112066173622,0.1700564282533145,0.0004190821659316344,0.0034820392699948404,1.3472768078897423e-06
13889,13032,M,47,5.216,5.30537,233.98,0,0,0,1,0,6961,242.0468796411762,-8.0668796411762,5.455235641619455,5.4775398378032145,-0.022304196183759117,-0.6249384058665532,0.00045795286315630936,-0.013376640963745981,1.988253351955234e-05
4264,13226,F,31,4.796,4.73042,198.12,1,0,0,1,0,2170,208.75119668524025,-10.63119668524024,5.288872907720037,5.347475869294445,-0.05860296157440725,-0.8236170286082587,0.000489171871393145,-0.018220584456116816,3.688864488286017e-05
18410,30264,M,41,6.0,5.64522,253.85,0,0,0,0,0,9210,254.21461577679923,-0.3646157767992406,5.536743541393403,5.526607354845086,0.010136186548317383,-0.028249911637362478,0.00071764177903032,-0.0007570539690194276,6.368602058561143e-08
9371,16185,F,29,4.774,5.01576,218.7,1,0,0,0,1,4766,229.2644269219936,-10.5644269219936,5.387700927682722,5.4314122220983,-0.043711294415577306,-0.8185033616437253,0.0006341454827633935,-0.020618291038343898,4.7236064013082635e-05
4036,7363,F,38,4.58,4.59912,197.0,1,0,1,0,0,2054,200.7678772148139,-3.7678772148138933,5.2832037287379885,5.294818302586949,-0.011614573848960141,-0.29194221061539927,0.0007964288158167672,-0.008242204503556366,7.548739174361653e-06
6574,10591,F,47,4.834,4.8631400000000005,208.23,1,0,0,1,0,3353,215.24237669949784,-7.01237669949785,5.338643238019602,5.374722988581107,-0.036079750561505364,-0.5432661749596545,0.0005378698341888985,-0.012602830289860123,1.7648869987032126e-05
7850,4205,M,43,4.336,4.4398599999999995,213.07,0,0,1,0,0,3998,202.30517161264655,10.764828387353447,5.361620750217275,5.299158549883165,0.06246220033411021,0.8339036098306118,0.0003294279113543023,0.015137968470582335,2.5462598672738602e-05
7564,10155,M,50,4.836,4.81005,212.02,0,0,0,1,0,3860,218.87480006201056,-6.854800062010554,5.356680609844951,5.3881416155065684,-0.031461005661617136,-0.5310235297800514,0.00040789216943904963,-0.010726919955399122,1.2785898164829452e-05
8318,12658,F,42,5.0760000000000005,5.07169,214.85,1,0,0,1,0,4236,223.7239693386523,-8.873969338652302,5.3699401102210045,5.407454127645754,-0.03751401742474947,-0.6874739768000583,0.0004825727570735032,-0.015105756452106213,2.5354779219751564e-05
10923,20740,F,47,5.263999999999999,5.25655,224.17,1,0,0,0,1,5525,234.0788279812349,-9.908827981234907,5.412404692585804,5.455329621976409,-0.04292492939060466,-0.7676002002076107,0.000356117007768991,-0.014488011456954221,2.3323224592476612e-05
16816,19209,F,36,5.35,5.3432900000000005,245.62,1,0,0,0,1,8422,238.32407222331557,7.295927776684437,5.503785626182238,5.470184311937975,0.03360131424426349,0.5651976809610861,0.0004090627838410429,0.011433631764425165,1.452607654524805e-05
20166,24591,M,65,4.96,5.29542,264.03,0,0,0,0,0,10076,250.52429279519635,13.505707204803628,5.57606273305383,5.510171672516128,0.06589106053770255,1.0467266077860389,0.0012524641777141433,0.037067053110692055,0.00015266182800893567
6743,4105,M,44,4.2,4.27871,208.87,0,0,1,0,0,3422,194.9860945612236,13.883905438776395,5.341712048867226,5.270834208250119,0.07087784061710689,1.0755510655373304,0.0003434187086618555,0.019935062220741706,4.4155775052217386e-05
11525,29225,F,24,5.534,5.38121,226.08,1,0,0,0,0,5815,240.50604514811883,-14.426045148118817,5.4208889189362175,5.470156709970758,-0.04926779103454049,-1.1177732695244944,0.0007370329650879951,-0.030356890199100695,0.00010239148175520252
13855,12093,M,53,5.144,5.39164,233.87,0,0,0,1,0,6942,248.21939701713828,-14.349397017138273,5.454765405423979,5.501374171862929,-0.04660876643895051,-1.1116809640387821,0.00046230844649118943,-0.023908178814265015,6.351008687484474e-05
20817,28672,F,43,6.39,6.2415,268.62,1,0,0,0,0,10397,276.012159479845,-7.39215947984502,5.593297741480929,5.612435010409852,-0.019137268928923312,-0.5727044129804192,0.0005895684095767577,-0.013909953974283875,2.1499632210039418e-05
4802,4803,M,32,4.11,4.34649,200.72,0,0,1,0,0,2423,201.28703888212945,-0.5670388821294523,5.301910902058167,5.292253940219945,0.009656961838222067,-0.043925756142653746,0.00037129436622626545,-0.000846562577618622,7.963583301906351e-08
12347,18463,F,44,5.053999999999999,5.1176699999999995,228.72,1,0,0,0,1,6206,229.62703563560464,-0.9070356356046432,5.432498548014056,5.436781796899179,-0.004283248885123214,-0.07026303843763804,0.0003534343112355532,-0.0013211679856845536,1.9395741076881808e-07
9647,10681,M,45,4.606,4.71478,219.62,0,0,0,1,0,4895,217.5073025327117,2.1126974672883136,5.3918987801695675,5.380823330283876,0.011075449885691313,0.1636635209169132,0.00040702595742742574,0.003302564785519387,1.2119711066026872e-06
14379,26717,M,25,4.944,4.9261800000000004,235.63,0,0,0,0,0,7209,230.63102637051801,4.998973629481981,5.462262778136282,5.428669912134068,0.03359286600221356,0.38741548859916825,0.0012330812848244783,0.013612589810368577,2.0590506306003312e-05
19517,21130,M,61,5.44,5.6603900000000005,259.9,0,0,0,0,1,9745,261.53957466603873,-1.6395746660387545,5.560296941647445,5.561569369796408,-0.0012724281489635558,-0.12702344516877317,0.0005832509315078485,-0.0030685859798486835,1.046324799278903e-06
14735,20895,F,57,5.314,5.33807,236.9,1,0,0,0,1,7403,237.5805744803215,-0.6805744803214964,5.46763811116474,5.470416870733375,-0.0027787595686357136,-0.052723606375124875,0.00047729838661208146,-0.0011521360371734657,1.4750199289600634e-07
1730,1760,M,25,4.053999999999999,4.099069999999999,182.62,0,0,1,0,0,880,187.75462635778507,-5.134626357785066,5.207407491188194,5.239678435184875,-0.03227094399668129,-0.3977722317507571,0.0004478619420307169,-0.008419839543577494,7.877580901538244e-06
10944,19407,F,37,5.303999999999999,5.30774,224.23,1,0,0,0,1,5534,236.95559569306386,-12.725595693063866,5.412672310785439,5.46489171926009,-0.05221940847465145,-0.9858356510128934,0.0003897254976356285,-0.019465634927433605,4.210130579445942e-05
13315,19398,F,42,5.184,5.17692,232.02,1,0,0,0,1,6676,230.97160994987686,1.048390050123146,5.446823574847261,5.442330387898694,0.00449318694856693,0.08121306775573175,0.0003553750066398725,0.0015312515408822396,2.605453447362063e-07
21483,26120,M,25,5.484,5.60398,273.98,0,0,0,0,0,10694,261.77262419760086,12.207375802399156,5.613055111023243,5.549615137358746,0.06343997366449727,0.9459494211932516,0.0009441534943805676,0.02907999552759791,9.396143238666754e-05
15643,29713,F,29,5.206,5.2461199999999995,240.08,1,0,0,0,0,7869,237.98273799863514,2.097262001364868,5.480972201132111,5.459435611277149,0.02153658985496243,0.16249775759997817,0.0007757369952101753,0.004527653036923448,2.2779063460118675e-06
1523,4681,M,46,4.184,4.21756,180.65,0,0,1,0,0,778,191.4896014006481,-10.839601400648093,5.196561457593649,5.257831550345917,-0.06127009275226758,-0.839716350593501,0.0003772761302949388,-0.0163133898183253,2.957029380759475e-05
16710,26473,F,26,6.1160000000000005,5.84098,245.17,1,0,0,0,0,8367,257.67270635101573,-12.502706351015746,5.501951847474021,5.538834993209985,-0.036883145735964185,-0.9687177463714856,0.0006998423109922817,-0.02563594762329941,7.30227647612842e-05
4338,6275,M,35,4.45,4.54177,198.55,0,0,1,0,0,2201,206.80970984116314,-8.25970984116313,5.291040957577261,5.315626024014754,-0.02458506643749292,-0.639836848994937,0.00033139915581432484,-0.01164975846637542,1.5080328552719175e-05
14114,12836,F,48,5.226,5.28357,234.7,1,0,0,1,0,7074,233.48840006348286,1.211599936517132,5.458308102856978,5.4461919832299435,0.012116119627034294,0.09386607213053963,0.0005686856354531022,0.002239073231214792,5.570917962691536e-07
20401,15588,M,64,5.446000000000001,5.6746099999999995,265.68,0,0,0,1,0,10197,259.2901829475194,6.389817052480623,5.5822925770684915,5.546733505378194,0.03555907169029737,0.4950777312992079,0.000714437684331096,0.013237645992744141,1.9471701484000858e-05
8419,8652,F,25,4.65,4.91054,215.2,1,0,0,1,0,4289,222.50770081784088,-7.307700817840896,5.371567828287629,5.397675609178998,-0.026107780891369003,-0.5661609230902952,0.0005898126497001592,-0.013753874143932207,2.1019867894169827e-05
10076,14503,F,29,5.064,5.05131,221.22,1,0,0,1,0,5110,223.37598387400104,-2.1559838740010377,5.399157681474108,5.404050142129713,-0.004892460655605113,-0.1670255876225007,0.0005124522551004698,-0.003781995595887508,1.5893940235743635e-06
12987,28540,M,34,4.96,4.83091,230.9,0,0,0,0,0,6513,224.1514882166743,6.748511783325711,5.44198471636045,5.405667828029595,0.03631688833085445,0.5229525137795921,0.0010310361793170121,0.016800538787855267,3.1363741156693226e-05
6490,12898,F,30,4.636,4.74132,207.88,1,0,0,1,0,3309,212.31803946479545,-4.438039464795452,5.336960990140241,5.359848848583032,-0.02288785844279051,-0.3438141673743299,0.00048308476650405266,-0.007558582640351543,6.348443987343842e-06
25018,31434,M,40,6.093999999999999,6.77095,319.37,0,0,0,0,0,12477,320.33739775917763,-0.9673977591776293,5.766350305258119,5.7769704040526015,-0.010620098794482224,-0.07495732071476155,0.0008430848785391334,-0.002177373111072772,5.268123935393257e-07
15422,4623,M,22,4.216,4.48252,239.23,0,0,1,0,0,7758,208.0902376729898,31.139762327010203,5.47742543227249,5.317052746396878,0.16037268587561204,2.413029430430563,0.0005783764023394835,0.0580488380145797,0.00037427049835794113
21988,22357,F,47,5.526,5.77652,278.2,1,0,0,0,1,10952,260.6902697764598,17.509730223540203,5.6283402794893425,5.55749025311526,0.07085002637408255,1.3564778259832722,0.0003553653749626214,0.02557569441251653,7.267493755821714e-05
20816,23518,F,55,5.606,5.7367,268.62,1,0,0,0,1,10396,256.455163776024,12.16483622397601,5.593297741480929,5.543199508556183,0.05009823292474547,0.9424118898919208,0.0004333277292851453,0.019621992870620532,4.27806526057462e-05
3313,3490,M,46,4.09,4.29767,193.08,0,0,1,0,0,1676,197.9911028008092,-4.911102800809175,5.2631046107922925,5.281847290867897,-0.018742680075604312,-0.38044507775114617,0.000390554492176535,-0.007519996052784939,6.283779127091164e-06
11143,18802,M,58,5.053999999999999,5.06126,224.83,0,0,0,0,1,5628,232.53346223665665,-7.703462236656634,5.415344561072911,5.449150673468769,-0.03380611239585818,-0.5968159971215646,0.0005657780566606938,-0.014199936334219614,2.240533848826327e-05
8090,12242,F,36,5.053999999999999,4.93281,214.0,1,0,0,1,0,4125,216.06523115429277,-2.065231154292775,5.365976015021851,5.377440388512299,-0.011464373490447599,-0.15999449947948094,0.0005074904686853217,-0.003605198861702044,1.4442689163996363e-06
7910,5349,M,40,4.626,4.65837,213.33,0,0,1,0,0,4028,210.42611212968146,2.903887870318556,5.3628402625635365,5.331123215166113,0.031717047397423315,0.22495004811929864,0.00036686985908839046,0.004309449404982439,2.06363251486215e-06
15039,16429,F,30,4.81,5.06695,237.92,1,0,0,0,1,7566,231.65075810044166,6.269241899558324,5.471934482711845,5.440803092118585,0.0311313905932602,0.4857085191158302,0.0006034192978121231,0.011934834164482397,1.5827614277424438e-05
9310,17723,F,37,5.06,5.03235,218.48,1,0,0,0,1,4732,224.74242285597808,-6.2624228559780875,5.38669447716545,5.417266812930631,-0.030572335765181258,-0.48513334412862846,0.00041034094925992157,-0.009829301974657026,1.0735642819449402e-05
4326,8829,M,47,4.476,4.58964,198.45,0,0,0,1,0,2194,212.1971539544105,-13.747153954410521,5.290537179229075,5.360284096251646,-0.06974691702257108,-1.0650019159599595,0.0004289366304250472,-0.022061758150095565,5.407957928350545e-05
8715,15288,M,58,5.11,5.03046,216.32,0,0,0,1,0,4437,226.83413592199264,-10.514135921992647,5.3767587928545995,5.421106459383296,-0.04434766652869637,-0.8145696646600294,0.000543141898870681,-0.018989033447448386,4.0065844571117235e-05
15628,7179,M,48,4.94,4.98637,240.0,0,0,1,0,0,7863,224.1457909496704,15.854209050329587,5.480638923341991,5.3861020862093225,0.0945368371326687,1.228330960359413,0.0005534521403887081,0.028905177992867754,9.283078306592751e-05
15542,17316,F,24,5.013999999999999,5.26935,239.68,1,0,0,0,1,7820,240.49248824719245,-0.8124882471924479,5.479304700328854,5.474513607238042,0.004791093090812382,-0.0629510333376394,0.0007364470360025839,-0.0017089666948793176,3.245319993477038e-07
24794,31421,M,37,6.94,7.00557,314.72,0,0,0,0,0,12364,319.4903035378361,-4.770303537836071,5.751683354640749,5.778353595487929,-0.026670240847180615,-0.369635161383362,0.0009172778254787743,-0.011200128355342375,1.3939010747303361e-05
6323,18351,F,37,4.466,4.655530000000001,207.2,1,0,0,0,1,3216,212.68039973705515,-5.480399737055166,5.333684510385328,5.3681237038956455,-0.03443919351031788,-0.4245978249917718,0.0006298915956747126,-0.010659761657750682,1.2626398821461266e-05
5505,12243,F,32,4.85,4.80768,204.02,1,0,0,1,0,2792,212.3848234960882,-8.364823496088178,5.318218028254373,5.3616892237374385,-0.04347119548306555,-0.6480252763884684,0.00047195566296856224,-0.014081374691573346,2.2032649362598525e-05
5302,20037,F,40,4.864,4.6654800000000005,203.07,1,0,0,0,1,2682,206.0123706258367,-2.942370625836702,5.313550747188626,5.345758840165878,-0.032208092977252356,-0.22794886416274965,0.000522391429005497,-0.005211334131169994,3.0177731040200103e-06
10619,14119,F,36,4.62,4.729,223.13,1,0,0,1,0,5377,211.55603021918455,11.573969780815446,5.407754561246412,5.357803653973115,0.04995090727329643,0.8966444117433213,0.0004554182844627271,0.01913922698134061,4.070171780093284e-05
20538,18791,F,44,5.64,5.53051,266.7,1,0,0,0,1,10263,243.9999012568303,22.70009874316969,5.586124431187969,5.494612578855952,0.09151185233201709,1.7587372482868635,0.00044429390236298653,0.03707939476473388,0.00015274034468614194
10764,4260,M,46,4.4,4.68539,223.58,0,0,1,0,0,5440,215.78518594773763,7.794814052262382,5.40976929184218,5.350963159800874,0.05880613204130558,0.60384168808259,0.00039407184584486075,0.011989370610551145,1.5972437857666844e-05
3557,6389,M,40,4.263999999999999,4.33796,194.42,0,0,1,0,0,1809,197.61248250185184,-3.192482501851856,5.270020767392923,5.280523978902581,-0.010503211509657717,-0.24729926940664135,0.0003111020001344951,-0.004362563891426738,2.114813345932546e-06
421,249,M,33,3.694,3.83316,167.05,0,0,1,0,0,208,177.77664323484143,-10.726643234841418,5.118293168802766,5.201051598495399,-0.0827584296926327,-0.8309934061836509,0.0004448722104392647,-0.017531207935679558,3.415005235291846e-05
16707,11938,M,48,5.074,5.0503599999999995,245.15,0,0,0,1,0,8365,229.1861008169963,15.963899183003718,5.5018702680972424,5.42823096285757,0.07363930523967266,1.2367554512013084,0.0004323797258126551,0.025722335857291563,7.35124407443044e-05
8996,19754,F,53,5.066,5.0503599999999995,217.27,1,0,0,0,1,4580,224.90175715948823,-7.631757159488217,5.3811408197471495,5.420387275134725,-0.0392464553875751,-0.5912266819541878,0.00045114269929364824,-0.012560559317225557,1.7530604482377405e-05
15478,22644,F,52,5.586,5.59782,239.45,1,0,0,0,1,7795,248.60742511377344,-9.157425113773456,5.478344626788618,5.51294868741006,-0.034604060621441946,-0.7094110388415165,0.0004168478618362257,-0.014486960213364637,2.3319992212287485e-05
20537,6789,M,42,4.584,5.19635,266.68,0,0,1,0,0,10261,243.45282655961248,23.22717344038753,5.5860494377498595,5.456030169224571,0.1300192685252881,1.7997595036153944,0.0006398689904718294,0.04554062616292202,0.00023039957667963948
14112,10905,M,48,4.66,4.7470099999999995,234.7,0,0,0,1,0,7072,218.3286401921407,16.371359807859278,5.458308102856978,5.384715974798554,0.07359212805842397,1.2683017669477268,0.0003941019279985335,0.025183290324707265,7.046320170650929e-05
19598,18865,F,38,5.28,5.72201,260.5,1,0,0,0,1,9783,262.2662159887021,-1.766215988702072,5.5626028611934215,5.5605826533743805,0.0020202078190409978,-0.1368279158954976,0.0004827691299450485,-0.0030071100027886087,1.0048204637867891e-06
12977,15390,M,58,4.97,5.25892,230.85,0,0,0,1,0,6505,243.08622390760704,-12.236223907607041,5.441768148952998,5.481706685910396,-0.03993853695739791,-0.9479731395091856,0.000497553066585491,-0.021150654193968603,4.970595714466073e-05
17160,27910,F,30,5.236000000000001,5.39495,247.4,1,0,0,0,0,8581,246.35275018716956,1.0472498128304437,5.511006459958388,5.491410139527787,0.01959632043060111,0.08114022549315694,0.0007369062811967551,0.002203446019966829,5.395045006988006e-07
9313,8234,M,41,4.904,4.85366,218.48,0,0,0,1,0,4733,220.7438274389991,-2.263827438999101,5.38669447716545,5.394216569693907,-0.007522092528457591,-0.17537508616352587,0.00045275459677345117,-0.0037324815381259958,1.5480492751758203e-06
20305,30972,M,62,6.09,6.07039,265.03,0,0,0,0,0,10146,277.1219910734855,-12.09199107348553,5.579843027125901,5.6169970679597405,-0.03715404083383955,-0.9368599675450472,0.0006291527193352817,-0.023506576473196938,6.139602965656441e-05
13254,19510,F,40,5.13,5.1262,231.8,1,0,0,0,1,6641,228.98637139986084,2.813628600139168,5.445874930905651,5.434193116727746,0.011681814177904926,0.2179582725023484,0.0003686676951626914,0.004185727669156845,1.9468425499334703e-06
24773,25904,F,35,6.63,7.22266,314.37,1,0,0,0,0,12356,331.1821050347626,-16.812105034762624,5.75057063615496,5.821179839675153,-0.07060920352019373,-1.3026550610635113,0.0007072502951149055,-0.034655297513566094,0.00013343623513900016
